unique_id,factor_tag,ric,sample_count,start_date,end_date,abs_ric
931071.CSI,alpha007,-0.009656739242423773,1218,2016-01-04,2020-12-31,0.009656739242423773
931071.CSI,alpha013,-0.009579455867296782,1218,2016-01-04,2020-12-31,0.009579455867296782
000906.SH,alpha021,-0.00957893924461243,1218,2016-01-04,2020-12-31,0.00957893924461243
931071.CSI,alpha028,0.0094983493376466,1218,2016-01-04,2020-12-31,0.0094983493376466
Au9999.SGE,alpha030,0.009496953731192786,1218,2016-01-04,2020-12-31,0.009496953731192786
000905.SH,alpha002,0.00949662603663712,1218,2016-01-04,2020-12-31,0.00949662603663712
000928.SH,alpha085,-0.009479157121007506,1218,2016-01-04,2020-12-31,0.009479157121007506
000140.SH,alpha062,-0.009471707545146436,1218,2016-01-04,2020-12-31,0.009471707545146436
931071.CSI,alpha024,-0.0094658006454759,1218,2016-01-04,2020-12-31,0.0094658006454759
932000.CSI,alpha078,-0.009462457980834508,1218,2016-01-04,2020-12-31,0.009462457980834508
000140.SH,alpha025,-0.009369669088607835,1218,2016-01-04,2020-12-31,0.009369669088607835
000928.SH,alpha030,-0.009272290157658918,1218,2016-01-04,2020-12-31,0.009272290157658918
000905.SH,alpha028,0.009223467786468577,1218,2016-01-04,2020-12-31,0.009223467786468577
000510.CSI,alpha099,-0.009205185876484917,1218,2016-01-04,2020-12-31,0.009205185876484917
000905.SH,alpha085,0.009116443336686939,1218,2016-01-04,2020-12-31,0.009116443336686939
932000.CSI,alpha036,-0.00909192294562872,1154,2016-01-04,2020-09-24,0.00909192294562872
Au9999.SGE,alpha011,0.009034358404708807,1218,2016-01-04,2020-12-31,0.009034358404708807
932000.CSI,alpha020,-0.00901513773566783,1216,2016-01-04,2020-12-31,0.00901513773566783
000906.SH,alpha045,0.008980256384908453,1198,2016-01-04,2020-12-31,0.008980256384908453
000928.SH,alpha034,-0.008978149465687538,1218,2016-01-04,2020-12-31,0.008978149465687538
930050.CSI,alpha022,-0.008945426190004916,1198,2016-01-04,2020-12-31,0.008945426190004916
000928.SH,alpha023,-0.00886477790328418,1218,2016-01-04,2020-12-31,0.00886477790328418
000510.CSI,alpha083,0.00878763266387767,1218,2016-01-04,2020-12-31,0.00878763266387767
000140.SH,alpha077,0.008781220527344653,1218,2016-01-04,2020-12-31,0.008781220527344653
931071.CSI,alpha083,-0.008774323910077068,1218,2016-01-04,2020-12-31,0.008774323910077068
932000.CSI,alpha008,-0.008703912283808726,1206,2016-01-04,2020-12-31,0.008703912283808726
000300.SH,alpha099,-0.008656893738875722,1218,2016-01-04,2020-12-31,0.008656893738875722
000905.SH,alpha033,0.008625691549328717,1218,2016-01-04,2020-12-31,0.008625691549328717
Au9999.SGE,alpha006,-0.008585039713697886,1218,2016-01-04,2020-12-31,0.008585039713697886
000928.SH,alpha073,0.008489818117942275,1218,2016-01-04,2020-12-31,0.008489818117942275
000928.SH,alpha026,0.008479994195480471,1218,2016-01-04,2020-12-31,0.008479994195480471
931071.CSI,alpha051,-0.008428781623951517,1218,2016-01-04,2020-12-31,0.008428781623951517
931071.CSI,alpha049,-0.008428781623951517,1218,2016-01-04,2020-12-31,0.008428781623951517
000300.SH,alpha078,-0.008346415685965254,1218,2016-01-04,2020-12-31,0.008346415685965254
Au9999.SGE,alpha065,0.008330034857287378,1218,2016-01-04,2020-12-31,0.008330034857287378
000300.SH,alpha002,-0.008322870715279733,1218,2016-01-04,2020-12-31,0.008322870715279733
000510.CSI,alpha022,0.008290911984977419,1218,2016-01-04,2020-12-31,0.008290911984977419
932000.CSI,alpha015,-0.008283831511614865,1218,2016-01-04,2020-12-31,0.008283831511614865
Au9999.SGE,alpha053,0.00826872449939874,1218,2016-01-04,2020-12-31,0.00826872449939874
000906.SH,alpha035,0.00825431504133855,1185,2016-01-04,2020-12-31,0.00825431504133855
930050.CSI,alpha031,-0.00824000174964721,1198,2016-01-04,2020-12-31,0.00824000174964721
000300.SH,alpha017,0.008227740872771042,1206,2016-01-06,2020-12-31,0.008227740872771042
000928.SH,alpha020,-0.008211032109439763,1218,2016-01-04,2020-12-31,0.008211032109439763
Au9999.SGE,alpha032,-0.008167718479329839,1030,2016-10-14,2020-12-31,0.008167718479329839
000906.SH,alpha011,-0.008127203370846867,1214,2016-01-04,2020-12-31,0.008127203370846867
Au9999.SGE,alpha015,0.00811137371841561,1218,2016-01-04,2020-12-31,0.00811137371841561
930050.CSI,alpha028,0.00799625807072863,1217,2016-01-04,2020-12-31,0.00799625807072863
Au9999.SGE,alpha031,-0.007952227765232096,1218,2016-01-04,2020-12-31,0.007952227765232096
000905.SH,alpha031,0.007948371974876108,1218,2016-01-04,2020-12-31,0.007948371974876108
931071.CSI,alpha081,0.007923003941056692,1218,2016-01-04,2020-12-31,0.007923003941056692
000906.SH,alpha044,-0.00788385298755583,1218,2016-01-04,2020-12-31,0.00788385298755583
000140.SH,alpha098,0.007859673594729388,1218,2016-01-04,2020-12-31,0.007859673594729388
Au9999.SGE,alpha034,0.007767199212099808,1218,2016-01-04,2020-12-31,0.007767199212099808
932000.CSI,alpha013,0.007755280641571891,1213,2016-01-04,2020-12-31,0.007755280641571891
930050.CSI,alpha038,0.007744677211271775,1208,2016-01-04,2020-12-31,0.007744677211271775
000510.CSI,alpha009,-0.00773887762823025,1218,2016-01-04,2020-12-31,0.00773887762823025
931071.CSI,alpha074,0.007714150185489418,1218,2016-01-04,2020-12-31,0.007714150185489418
931071.CSI,alpha061,-0.007698659997708041,1218,2016-01-04,2020-12-31,0.007698659997708041
931071.CSI,alpha073,-0.007671458147616803,1218,2016-01-04,2020-12-31,0.007671458147616803
000928.SH,alpha061,0.007638934555448327,1218,2016-01-04,2020-12-31,0.007638934555448327
000906.SH,alpha046,-0.007631337913463299,1216,2016-01-04,2020-12-31,0.007631337913463299
000510.CSI,alpha051,0.0076087495732067795,1218,2016-01-04,2020-12-31,0.0076087495732067795
000510.CSI,alpha049,0.0076087495732067795,1218,2016-01-04,2020-12-31,0.0076087495732067795
932000.CSI,alpha092,0.00759558473694758,1218,2016-01-04,2020-12-31,0.00759558473694758
000852.SH,alpha083,0.007535066245908428,1211,2016-01-04,2020-12-31,0.007535066245908428
Au9999.SGE,alpha054,0.007511111178689145,1218,2016-01-04,2020-12-31,0.007511111178689145
000906.SH,alpha073,0.007493718639884657,1197,2016-01-04,2020-12-31,0.007493718639884657
000300.SH,alpha009,0.007420968807178784,1216,2016-01-04,2020-12-31,0.007420968807178784
000905.SH,alpha008,-0.00736242712641229,1218,2016-01-04,2020-12-31,0.00736242712641229
000510.CSI,alpha078,-0.007322681471112112,1218,2016-01-04,2020-12-31,0.007322681471112112
000510.CSI,alpha035,0.007266875476253268,1218,2016-01-04,2020-12-31,0.007266875476253268
932000.CSI,alpha003,-0.007259848241199973,1218,2016-01-04,2020-12-31,0.007259848241199973
932000.CSI,alpha074,-0.007206440503689375,1218,2016-01-04,2020-12-31,0.007206440503689375
000852.SH,alpha031,-0.0071437914074143445,1198,2016-01-04,2020-12-31,0.0071437914074143445
000906.SH,alpha057,-0.007136657938415597,1187,2016-01-04,2020-12-31,0.007136657938415597
000928.SH,alpha021,-0.007089412937421384,1218,2016-01-04,2020-12-31,0.007089412937421384
000140.SH,alpha064,-0.007071236530320109,1218,2016-01-04,2020-12-31,0.007071236530320109
Au9999.SGE,alpha002,0.007047589781262123,1218,2016-01-04,2020-12-31,0.007047589781262123
Au9999.SGE,alpha061,-0.006975253873474066,1218,2016-01-04,2020-12-31,0.006975253873474066
000928.SH,alpha046,-0.006964216324854334,1218,2016-01-04,2020-12-31,0.006964216324854334
930050.CSI,alpha085,0.006956648325833268,1218,2016-01-04,2020-12-31,0.006956648325833268
930050.CSI,alpha010,0.006878926599190692,1216,2016-01-04,2020-12-31,0.006878926599190692
000852.SH,alpha094,0.006868013216908337,1218,2016-01-04,2020-12-31,0.006868013216908337
930050.CSI,alpha046,-0.006809819290509626,1216,2016-01-04,2020-12-31,0.006809819290509626
Au9999.SGE,alpha028,0.0067464459408447365,1218,2016-01-04,2020-12-31,0.0067464459408447365
000928.SH,alpha028,-0.006593315354982335,1218,2016-01-04,2020-12-31,0.006593315354982335
930050.CSI,alpha061,-0.006574216619814046,1218,2016-01-04,2020-12-31,0.006574216619814046
931071.CSI,alpha021,0.006465356301415398,1218,2016-01-04,2020-12-31,0.006465356301415398
Au9999.SGE,alpha043,0.006332209345062197,1218,2016-01-04,2020-12-31,0.006332209345062197
000140.SH,alpha039,0.006290879901848871,1218,2016-01-04,2020-12-31,0.006290879901848871
931071.CSI,alpha043,0.006246883790974293,1218,2016-01-04,2020-12-31,0.006246883790974293
930050.CSI,alpha043,0.006243324840829388,1203,2016-01-04,2020-12-31,0.006243324840829388
000510.CSI,alpha014,-0.0062157890439529535,1218,2016-01-04,2020-12-31,0.0062157890439529535
Au9999.SGE,alpha044,0.0061358835961365715,1218,2016-01-04,2020-12-31,0.0061358835961365715
000906.SH,alpha055,-0.006127210069416795,1218,2016-01-04,2020-12-31,0.006127210069416795
000906.SH,alpha039,-0.006095468420773047,965,2016-01-06,2020-12-31,0.006095468420773047
000140.SH,alpha086,0.006075923924495662,1218,2016-01-04,2020-12-31,0.006075923924495662
000928.SH,alpha008,0.006023313633182876,1218,2016-01-04,2020-12-31,0.006023313633182876
000510.CSI,alpha004,0.005920696278338971,1218,2016-01-04,2020-12-31,0.005920696278338971
932000.CSI,alpha081,-0.0058986111415822075,1218,2016-01-04,2020-12-31,0.0058986111415822075
000300.SH,alpha075,-0.005841251353167564,1218,2016-01-04,2020-12-31,0.005841251353167564
000905.SH,alpha072,-0.0058016654084967565,1217,2016-01-05,2020-12-31,0.0058016654084967565
000510.CSI,alpha066,0.005796969108717135,1218,2016-01-04,2020-12-31,0.005796969108717135
000928.SH,alpha037,0.005698239950132976,1218,2016-01-04,2020-12-31,0.005698239950132976
930050.CSI,alpha094,0.00564726029644761,1218,2016-01-04,2020-12-31,0.00564726029644761
000905.SH,alpha051,-0.00560875069196565,1218,2016-01-04,2020-12-31,0.00560875069196565
000906.SH,alpha038,0.0055752402951538115,1208,2016-01-04,2020-12-31,0.0055752402951538115
000905.SH,alpha077,-0.005540967893625203,1218,2016-01-04,2020-12-31,0.005540967893625203
000300.SH,alpha042,0.005524770458475664,1217,2016-01-04,2020-12-31,0.005524770458475664
931071.CSI,alpha064,-0.0054390648665822395,1218,2016-01-04,2020-12-31,0.0054390648665822395
000905.SH,alpha023,-0.005434910541745278,1218,2016-01-04,2020-12-31,0.005434910541745278
000928.SH,alpha014,-0.005391874910837077,1218,2016-01-04,2020-12-31,0.005391874910837077
932000.CSI,alpha024,0.005358448272762332,1154,2016-01-04,2020-09-24,0.005358448272762332
930050.CSI,alpha039,-0.00527979259835264,965,2016-01-06,2020-12-31,0.00527979259835264
931071.CSI,alpha004,0.005251500794010894,1218,2016-01-04,2020-12-31,0.005251500794010894
000510.CSI,alpha027,-0.005211699721437867,1218,2016-01-04,2020-12-31,0.005211699721437867
000906.SH,alpha002,0.005201787962385812,1218,2016-01-04,2020-12-31,0.005201787962385812
930050.CSI,alpha064,-0.005189664251684208,1218,2016-01-04,2020-12-31,0.005189664251684208
000906.SH,alpha037,0.005153373042151695,1017,2016-01-04,2020-12-31,0.005153373042151695
000905.SH,alpha001,-0.005097307638206781,1218,2016-01-04,2020-12-31,0.005097307638206781
000928.SH,alpha035,0.005039983789138375,1218,2016-01-04,2020-12-31,0.005039983789138375
000300.SH,alpha041,-0.005001411747310902,1218,2016-01-04,2020-12-31,0.005001411747310902
000928.SH,alpha060,-0.005000909897318964,1218,2016-01-04,2020-12-31,0.005000909897318964
000905.SH,alpha006,0.004978426918516547,1218,2016-01-04,2020-12-31,0.004978426918516547
000510.CSI,alpha010,-0.004922455772293253,1218,2016-01-04,2020-12-31,0.004922455772293253
932000.CSI,alpha018,-0.004903031329624014,1213,2016-01-04,2020-12-31,0.004903031329624014
000300.SH,alpha051,0.004889693604134485,1216,2016-01-04,2020-12-31,0.004889693604134485
930050.CSI,alpha034,0.004874549002671514,1216,2016-01-04,2020-12-31,0.004874549002671514
Au9999.SGE,alpha038,0.0048147376160033025,1218,2016-01-04,2020-12-31,0.0048147376160033025
000300.SH,alpha081,-0.004792516038716045,1218,2016-01-04,2020-12-31,0.004792516038716045
000906.SH,alpha033,0.00475143736413166,1217,2016-01-04,2020-12-31,0.00475143736413166
000906.SH,alpha009,0.004678516073195252,1216,2016-01-04,2020-12-31,0.004678516073195252
000852.SH,alpha001,-0.004632038964221988,1193,2016-01-04,2020-12-31,0.004632038964221988
000140.SH,alpha052,-0.0046040569928989025,1217,2016-01-04,2020-12-31,0.0046040569928989025
932000.CSI,alpha064,-0.004579597325023302,1218,2016-01-04,2020-12-31,0.004579597325023302
000906.SH,alpha013,-0.004506964691330398,1213,2016-01-04,2020-12-31,0.004506964691330398
000300.SH,alpha021,-0.004442956953893576,1218,2016-01-04,2020-12-31,0.004442956953893576
000300.SH,alpha030,0.004400434366330226,1214,2016-01-04,2020-12-31,0.004400434366330226
930050.CSI,alpha015,-0.004363887846101622,1218,2016-01-04,2020-12-31,0.004363887846101622
000300.SH,alpha049,0.004304898990813791,1216,2016-01-04,2020-12-31,0.004304898990813791
000906.SH,alpha028,-0.004274913724398265,1217,2016-01-04,2020-12-31,0.004274913724398265
000906.SH,alpha064,-0.004257833747481343,1218,2016-01-04,2020-12-31,0.004257833747481343
000300.SH,alpha047,-0.00421046230221997,1218,2016-01-04,2020-12-31,0.00421046230221997
930050.CSI,alpha004,-0.004137645579907711,1209,2016-01-04,2020-12-31,0.004137645579907711
Au9999.SGE,alpha084,-0.004087449106439991,1218,2016-01-04,2020-12-31,0.004087449106439991
000510.CSI,alpha072,0.0040840685968536305,1214,2016-01-05,2020-12-31,0.0040840685968536305
Au9999.SGE,alpha029,0.004082579604895947,1218,2016-01-04,2020-12-31,0.004082579604895947
000928.SH,alpha062,-0.004074391491415011,1218,2016-01-04,2020-12-31,0.004074391491415011
000928.SH,alpha095,0.004057402446683847,1218,2016-01-04,2020-12-31,0.004057402446683847
Au9999.SGE,alpha066,-0.004040795196585632,1218,2016-01-04,2020-12-31,0.004040795196585632
000852.SH,alpha047,-0.004028775873805155,1218,2016-01-04,2020-12-31,0.004028775873805155
932000.CSI,alpha039,-0.00394858979177543,1152,2016-01-06,2020-09-24,0.00394858979177543
000140.SH,alpha010,-0.00392943945107819,1218,2016-01-04,2020-12-31,0.00392943945107819
000906.SH,alpha043,0.0038767456898858746,1203,2016-01-04,2020-12-31,0.0038767456898858746
000928.SH,alpha012,-0.003830666442919331,1218,2016-01-04,2020-12-31,0.003830666442919331
000905.SH,alpha030,0.003781453646475411,1218,2016-01-04,2020-12-31,0.003781453646475411
000852.SH,alpha004,-0.003717146834085567,1209,2016-01-04,2020-12-31,0.003717146834085567
000906.SH,alpha014,-0.003707022187912418,1214,2016-01-04,2020-12-31,0.003707022187912418
000510.CSI,alpha062,-0.0037048331029068456,1218,2016-01-04,2020-12-31,0.0037048331029068456
000928.SH,alpha024,-0.003700763900659675,1218,2016-01-04,2020-12-31,0.003700763900659675
000140.SH,alpha099,-0.003660841754014743,1218,2016-01-04,2020-12-31,0.003660841754014743
000852.SH,alpha033,-0.003604238298894936,1217,2016-01-04,2020-12-31,0.003604238298894936
000905.SH,alpha049,-0.003568717496136542,1218,2016-01-04,2020-12-31,0.003568717496136542
000140.SH,alpha031,-0.0035479681800952663,1218,2016-01-04,2020-12-31,0.0035479681800952663
000300.SH,alpha040,-0.003545036303184323,1206,2016-01-06,2020-12-31,0.003545036303184323
932000.CSI,alpha042,0.0035408728039436027,1217,2016-01-04,2020-12-31,0.0035408728039436027
932000.CSI,alpha047,-0.0035242341917708377,1218,2016-01-04,2020-12-31,0.0035242341917708377
000140.SH,alpha023,0.0035112988748493053,1218,2016-01-04,2020-12-31,0.0035112988748493053
000140.SH,alpha101,0.0034972502829596127,1218,2016-01-04,2020-12-31,0.0034972502829596127
932000.CSI,alpha044,0.003382704793710675,1218,2016-01-04,2020-12-31,0.003382704793710675
000140.SH,alpha072,0.003315981608331587,1218,2016-01-04,2020-12-31,0.003315981608331587
000140.SH,alpha032,0.003315981608331587,1218,2016-01-04,2020-12-31,0.003315981608331587
930050.CSI,alpha078,-0.003228891894248751,1218,2016-01-04,2020-12-31,0.003228891894248751
000300.SH,alpha019,-0.0031976634645262264,773,2017-11-01,2020-12-31,0.0031976634645262264
000852.SH,alpha005,-0.0031378096322689235,1208,2016-01-04,2020-12-31,0.0031378096322689235
931071.CSI,alpha006,-0.003126471324156485,1218,2016-01-04,2020-12-31,0.003126471324156485
000906.SH,alpha101,-0.0030908944008790854,1217,2016-01-04,2020-12-31,0.0030908944008790854
000300.SH,alpha043,-0.00308848101216433,1196,2016-01-13,2020-12-31,0.00308848101216433
930050.CSI,alpha066,0.003079464469765293,1207,2016-01-04,2020-12-31,0.003079464469765293
000300.SH,alpha083,0.0030292647161270438,1211,2016-01-04,2020-12-31,0.0030292647161270438
000905.SH,alpha057,0.0030114940514270236,1218,2016-01-04,2020-12-31,0.0030114940514270236
931071.CSI,alpha055,0.003008322978648974,1218,2016-01-04,2020-12-31,0.003008322978648974
932000.CSI,alpha052,-0.0030022859456765214,1154,2016-01-04,2020-09-24,0.0030022859456765214
930050.CSI,alpha095,0.0029859347119429555,1218,2016-01-04,2020-12-31,0.0029859347119429555
931071.CSI,alpha042,0.002971661160582507,1218,2016-01-04,2020-12-31,0.002971661160582507
000906.SH,alpha053,0.002967064234527167,1216,2016-01-04,2020-12-31,0.002967064234527167
931071.CSI,alpha096,0.0028602017082508388,1218,2016-01-04,2020-12-31,0.0028602017082508388
000906.SH,alpha003,0.002842203661499427,1218,2016-01-04,2020-12-31,0.002842203661499427
000928.SH,alpha101,-0.0028399612161397105,1218,2016-01-04,2020-12-31,0.0028399612161397105
000905.SH,alpha046,0.0028393889382593066,1218,2016-01-04,2020-12-31,0.0028393889382593066
Au9999.SGE,alpha096,0.0028067527631331305,1218,2016-01-04,2020-12-31,0.0028067527631331305
931071.CSI,alpha029,0.002766926493581043,1218,2016-01-04,2020-12-31,0.002766926493581043
000852.SH,alpha020,0.0027666146100140997,1216,2016-01-04,2020-12-31,0.0027666146100140997
000510.CSI,alpha046,0.0027510190893931578,1218,2016-01-04,2020-12-31,0.0027510190893931578
932000.CSI,alpha025,0.0027235446647301503,1198,2016-01-04,2020-12-31,0.0027235446647301503
000300.SH,alpha014,0.0026170480331457286,1214,2016-01-04,2020-12-31,0.0026170480331457286
930050.CSI,alpha024,0.002563731228018348,1118,2016-01-04,2020-12-31,0.002563731228018348
Au9999.SGE,alpha052,0.002534584006240217,1024,2016-10-24,2020-12-31,0.002534584006240217
000905.SH,alpha095,0.002525981195823695,1218,2016-01-04,2020-12-31,0.002525981195823695
930050.CSI,alpha009,0.0024642571689883885,1216,2016-01-04,2020-12-31,0.0024642571689883885
930050.CSI,alpha050,0.002461724331038073,1218,2016-01-04,2020-12-31,0.002461724331038073
000905.SH,alpha035,0.002456884687445095,1218,2016-01-04,2020-12-31,0.002456884687445095
000928.SH,alpha018,0.002432816281441117,1218,2016-01-04,2020-12-31,0.002432816281441117
000852.SH,alpha035,-0.0024126260696707216,1185,2016-01-04,2020-12-31,0.0024126260696707216
Au9999.SGE,alpha051,-0.0023881906461863636,1218,2016-01-04,2020-12-31,0.0023881906461863636
000905.SH,alpha036,0.0023707183185123757,1218,2016-01-04,2020-12-31,0.0023707183185123757
000928.SH,alpha009,-0.0023250771432052025,1218,2016-01-04,2020-12-31,0.0023250771432052025
000300.SH,alpha003,0.002226245731911511,1218,2016-01-04,2020-12-31,0.002226245731911511
000928.SH,alpha075,0.002226117191126616,1218,2016-01-04,2020-12-31,0.002226117191126616
Au9999.SGE,alpha049,-0.002215945681582992,1218,2016-01-04,2020-12-31,0.002215945681582992
932000.CSI,alpha033,0.00217094643792458,1217,2016-01-04,2020-12-31,0.00217094643792458
000905.SH,alpha062,-0.0021406201229095894,1218,2016-01-04,2020-12-31,0.0021406201229095894
000140.SH,alpha009,-0.0021204982206365517,1218,2016-01-04,2020-12-31,0.0021204982206365517
000906.SH,alpha049,-0.002090244487364899,1216,2016-01-04,2020-12-31,0.002090244487364899
000906.SH,alpha051,-0.002090244487364899,1216,2016-01-04,2020-12-31,0.002090244487364899
932000.CSI,alpha023,0.002023460670299884,1218,2016-01-04,2020-12-31,0.002023460670299884
932000.CSI,alpha050,0.0020017756059238128,1218,2016-01-04,2020-12-31,0.0020017756059238128
000140.SH,alpha033,0.0019434814381988409,1218,2016-01-04,2020-12-31,0.0019434814381988409
931071.CSI,alpha034,-0.001878313430217636,1218,2016-01-04,2020-12-31,0.001878313430217636
000510.CSI,alpha006,-0.0018720814318813834,1218,2016-01-04,2020-12-31,0.0018720814318813834
000906.SH,alpha030,-0.0018605168565607125,1214,2016-01-04,2020-12-31,0.0018605168565607125
000140.SH,alpha014,0.0018502189480931672,1218,2016-01-04,2020-12-31,0.0018502189480931672
931071.CSI,alpha003,0.0018027019393806515,1218,2016-01-04,2020-12-31,0.0018027019393806515
000928.SH,alpha010,-0.001801134617085055,1218,2016-01-04,2020-12-31,0.001801134617085055
000300.SH,alpha027,0.0017787488913531236,1218,2016-01-04,2020-12-31,0.0017787488913531236
000852.SH,alpha044,-0.001765455397304776,1218,2016-01-04,2020-12-31,0.001765455397304776
000300.SH,alpha020,0.0017604257723599062,1216,2016-01-04,2020-12-31,0.0017604257723599062
000905.SH,alpha099,-0.0017403563564172293,1218,2016-01-04,2020-12-31,0.0017403563564172293
000905.SH,alpha038,0.0017286240532063055,1218,2016-01-04,2020-12-31,0.0017286240532063055
000300.SH,alpha037,-0.001712008376526111,824,2016-10-21,2020-12-31,0.001712008376526111
000852.SH,alpha062,-0.0016969516492832354,1218,2016-01-04,2020-12-31,0.0016969516492832354
000140.SH,alpha061,-0.0016777231459818292,1218,2016-01-04,2020-12-31,0.0016777231459818292
930050.CSI,alpha036,0.001656343642764524,1018,2016-01-04,2020-12-31,0.001656343642764524
000510.CSI,alpha042,-0.0016545133461887593,1218,2016-01-04,2020-12-31,0.0016545133461887593
000905.SH,alpha018,-0.001651711271795601,1218,2016-01-04,2020-12-31,0.001651711271795601
930050.CSI,alpha030,0.001613935342676117,1214,2016-01-04,2020-12-31,0.001613935342676117
930050.CSI,alpha041,-0.001575722580408374,1218,2016-01-04,2020-12-31,0.001575722580408374
931071.CSI,alpha030,-0.0015472390690484744,1218,2016-01-04,2020-12-31,0.0015472390690484744
000905.SH,alpha021,-0.001544092898734435,1218,2016-01-04,2020-12-31,0.001544092898734435
000852.SH,alpha088,-0.001530679594476286,1210,2016-01-04,2020-12-31,0.001530679594476286
000852.SH,alpha018,0.001493107445721893,1213,2016-01-04,2020-12-31,0.001493107445721893
931071.CSI,alpha038,0.0014892313030310592,1218,2016-01-04,2020-12-31,0.0014892313030310592
000140.SH,alpha002,-0.001488456465841183,1218,2016-01-04,2020-12-31,0.001488456465841183
000905.SH,alpha061,-0.0014050709231777266,1218,2016-01-04,2020-12-31,0.0014050709231777266
Au9999.SGE,alpha025,-0.0013834614370958032,1218,2016-01-04,2020-12-31,0.0013834614370958032
000852.SH,alpha029,0.001382793921919974,1206,2016-01-04,2020-12-31,0.001382793921919974
000510.CSI,alpha041,-0.001373361783473157,1218,2016-01-04,2020-12-31,0.001373361783473157
000905.SH,alpha096,0.0012945773773629225,1218,2016-01-04,2020-12-31,0.0012945773773629225
000928.SH,alpha038,0.0012307340346152627,1218,2016-01-04,2020-12-31,0.0012307340346152627
000300.SH,alpha026,0.0012262701848324488,1218,2016-01-04,2020-12-31,0.0012262701848324488
000140.SH,alpha035,0.0011884817828877528,1218,2016-01-04,2020-12-31,0.0011884817828877528
000140.SH,alpha019,-0.0011793754069683593,1218,2016-01-04,2020-12-31,0.0011793754069683593
932000.CSI,alpha088,0.0011504807398337175,1210,2016-01-04,2020-12-31,0.0011504807398337175
931071.CSI,alpha053,-0.001142580581070444,1218,2016-01-04,2020-12-31,0.001142580581070444
931071.CSI,alpha019,0.0009717247798692282,1216,2016-01-06,2020-12-31,0.0009717247798692282
931071.CSI,alpha046,-0.0009626087987092898,1218,2016-01-04,2020-12-31,0.0009626087987092898
000905.SH,alpha004,0.0009402014889236135,1218,2016-01-04,2020-12-31,0.0009402014889236135
000928.SH,alpha031,-0.0008913287759678484,1218,2016-01-04,2020-12-31,0.0008913287759678484
000510.CSI,alpha060,-0.0008658890321671545,1218,2016-01-04,2020-12-31,0.0008658890321671545
000905.SH,alpha024,0.0007945437937235667,1218,2016-01-04,2020-12-31,0.0007945437937235667
000510.CSI,alpha092,0.0007356314727006852,1218,2016-01-04,2020-12-31,0.0007356314727006852
930050.CSI,alpha092,-0.0007181121676427277,1218,2016-01-04,2020-12-31,0.0007181121676427277
000852.SH,alpha045,0.0005762034447309408,1198,2016-01-04,2020-12-31,0.0005762034447309408
000300.SH,alpha092,-0.0005056350422880111,1218,2016-01-04,2020-12-31,0.0005056350422880111
000928.SH,alpha071,-0.00046303650740979485,1218,2016-01-04,2020-12-31,0.00046303650740979485
931071.CSI,alpha050,-0.0004053165847682085,1218,2016-01-04,2020-12-31,0.0004053165847682085
000928.SH,alpha083,-0.0004007004110229966,1218,2016-01-04,2020-12-31,0.0004007004110229966
000510.CSI,alpha044,-0.00034858774082672313,1218,2016-01-04,2020-12-31,0.00034858774082672313
000140.SH,alpha012,-0.0002628412473399759,1218,2016-01-04,2020-12-31,0.0002628412473399759
000852.SH,alpha013,0.00024161000854352126,1213,2016-01-04,2020-12-31,0.00024161000854352126
000140.SH,alpha028,0.00013593324708964234,1218,2016-01-04,2020-12-31,0.00013593324708964234
000510.CSI,alpha088,-0.0001275103145447641,1218,2016-01-04,2020-12-31,0.0001275103145447641
000510.CSI,alpha065,6.609097117244643e-05,1218,2016-01-04,2020-12-31,6.609097117244643e-05
000852.SH,alpha032,2.31444365674682e-05,983,2016-01-04,2020-12-31,2.31444365674682e-05
932000.CSI,alpha101,7.383144212857139e-06,1217,2016-01-04,2020-12-31,7.383144212857139e-06
